Account,Coin,Execution Price,Size Tokens,Size USD,Side,Timestamp IST,Start Position,Direction,Closed PnL,Transaction Hash,Order ID,Crossed,Fee,Trade ID,Timestamp,date,is_profitable,abs_pnl,sentiment_score,sentiment
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,kPEPE,0.004561,6459507.0,29461.81,BUY,2024-03-03 06:06:00,-10500000.0,Close Short,1136.873232,0xd343bc3de527fa3418320407de754502011f002617b66ce98d590a1717170a8d,11739875014,False,-0.589236,763000000000000.0,1710000000000.0,2024-03-03,True,1136.873232,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,kPEPE,0.004561,69396.0,316.52,BUY,2024-03-03 06:06:00,-4040493.0,Close Short,12.213696,0x9bc6104e290a6fbe4a140407de755a02021a0012b104e53866fcdbe797a1941c,11739875014,False,-0.00633,446000000000000.0,1710000000000.0,2024-03-03,True,12.213696,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,kPEPE,0.004561,15877.0,72.41,BUY,2024-03-03 06:06:00,-3971097.0,Close Short,2.794352,0xd26acedbb887bc3677500407de755a02029a002f9dd2753bf80afb39851b7292,11739875014,False,-0.001448,391000000000000.0,1710000000000.0,2024-03-03,True,2.794352,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,kPEPE,0.004561,3955220.0,18039.76,BUY,2024-03-03 06:06:00,-3955220.0,Close Short,696.11872,0x793866934738664eb3910407de755a02029b00436172ad0349180292d880ebf1,11739875014,False,-0.360795,178000000000000.0,1710000000000.0,2024-03-03,True,696.11872,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,kPEPE,0.004665,1165241.0,5435.85,SELL,2024-03-03 06:08:00,0.0,Open Short,0.0,0xdbfa889458fb5405e2350407de76ff02011d009df0953af7de03de0be359c2d1,11740059024,False,-0.108716,340000000000000.0,1710000000000.0,2024-03-03,False,0.0,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,kPEPE,0.004465,1165241.0,5202.8,BUY,2024-03-03 06:09:00,-1165241.0,Close Short,233.0482,0x369516976208a5195bdb0407de77370201b0002c7c14c2e09e7e532d2f38abb2,11740211894,False,-0.104056,285000000000000.0,1710000000000.0,2024-03-03,True,233.0482,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,AR,30.423,90.37,2749.33,SELL,2024-03-03 09:47:00,0.0,Open Short,0.0,0x1aaf641b6fc3848a97600407df090d02016300bca61b5a44e16a817f5eb11e9e,11760509199,False,-0.054986,340000000000000.0,1710000000000.0,2024-03-03,False,0.0,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,AR,28.987,20.0,579.74,BUY,2024-03-03 09:48:00,-90.37,Close Short,28.72,0x4120229ffcf47b0f4a950407df0957020133000d82b0a6bb7a7507ea3b7daac6,11760544317,False,-0.011594,116000000000000.0,1710000000000.0,2024-03-03,True,28.72,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,AR,28.987,20.0,579.74,BUY,2024-03-03 09:48:00,-70.37,Close Short,28.72,0x83d467eb14c4de94546a0407df095901ab0076fd768ba46e3bc34606f897b87e,11760544317,False,-0.011594,297000000000000.0,1710000000000.0,2024-03-03,True,28.72,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,AR,28.987,20.0,579.74,BUY,2024-03-03 09:48:00,-50.37,Close Short,28.72,0x9b47b91c8e64bd0eb6f00407df0961010c002fa0c4c319f8a190f39f70339a6b,11760544317,False,-0.011594,33700000000000.0,1710000000000.0,2024-03-03,True,28.72,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,AR,28.987,20.0,579.74,BUY,2024-03-03 09:48:00,-30.37,Close Short,28.72,0x2104c9b885a862dead770407df096301f6008f652684d9a21b2b2c729aafabd6,11760544317,False,-0.011594,1060000000000000.0,1710000000000.0,2024-03-03,True,28.72,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,AR,28.987,10.37,300.6,BUY,2024-03-03 09:48:00,-10.37,Close Short,14.89132,0x6a1dd01fc1159716ad3a0407df096a013500d6d906090da39cafcb3af46d268b,11760544317,False,-0.006011,1110000000000000.0,1710000000000.0,2024-03-03,True,14.89132,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,XAI,1.265,800.4,1012.51,BUY,2024-03-03 12:56:00,0.0,Open Long,0.0,0x0a9f3d06b36b52f2e0e20407df855102033600c96da20bdacfde33e99ea6ca67,11779841620,False,-0.02025,980000000000000.0,1710000000000.0,2024-03-03,False,0.0,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,kPEPE,0.003905,10500000.0,41002.5,SELL,2024-03-03 12:57:00,0.0,Open Short,0.0,0xa0106109c9ffc42478e80407df85810132008858862ebb0b2276249fcbc287fe,11779983919,False,-0.82005,1010000000000000.0,1710000000000.0,2024-03-03,False,0.0,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,APE,2.0756,295.8,613.96,BUY,2024-03-03 12:57:00,0.0,Open Long,0.0,0x2e08d022d3f77a771e910407df859a012e00fb94bf329c8010e2566742573701,11779919470,False,-0.012279,326000000000000.0,1710000000000.0,2024-03-03,False,0.0,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,APE,2.0756,3697.9,7675.36,BUY,2024-03-03 12:57:00,295.8,Open Long,0.0,0x8f3b4fc2bc88dd4f62800407df859c02016e00eee0d1379d3b6eea04d784e1f8,11779919470,False,-0.153507,196000000000000.0,1710000000000.0,2024-03-03,False,0.0,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,APE,2.0756,3696.9,7673.29,BUY,2024-03-03 12:57:00,3993.7,Open Long,0.0,0xe1cde3236f47ae97008a0407df859c0201d901019f495cfe3744b8d1b447d8f3,11779919470,False,-0.153465,879000000000000.0,1710000000000.0,2024-03-03,False,0.0,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,MEME,0.035106,973.0,34.16,BUY,2024-03-03 12:57:00,0.0,Open Long,0.0,0x87d4657e356e3434d05a0407df859e01a300a3b2e52ff631f8f750424f78dd43,11780033310,False,-0.000683,1090000000000000.0,1710000000000.0,2024-03-03,False,0.0,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,kBONK,0.020695,1600000.0,33112.0,BUY,2024-03-03 12:57:00,0.0,Open Long,0.0,0x87d4657e356e3434d05a0407df859e01a300a3b2e52ff631f8f750424f78dd43,11779921375,False,-0.66224,496000000000000.0,1710000000000.0,2024-03-03,False,0.0,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,APE,2.0756,173.3,359.7,BUY,2024-03-03 12:57:00,7690.6,Open Long,0.0,0x87d4657e356e3434d05a0407df859e01a300a3b2e52ff631f8f750424f78dd43,11779919470,False,-0.007194,732000000000000.0,1710000000000.0,2024-03-03,False,0.0,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,MEME,0.035106,66194.0,2323.81,BUY,2024-03-03 12:57:00,973.0,Open Long,0.0,0x87d4657e356e3434d05a0407df859e01a300a3b2e52ff631f8f750424f78dd43,11780033310,False,-0.046476,334000000000000.0,1710000000000.0,2024-03-03,False,0.0,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,APE,2.0756,66.8,138.65,BUY,2024-03-03 12:57:00,7863.9,Open Long,0.0,0xf9c06a601ba732d8275f0407df859e020163001e2e5da65c2af15b35ce30741e,11779919470,False,-0.002773,568000000000000.0,1710000000000.0,2024-03-03,False,0.0,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,APE,2.0756,212.2,440.44,BUY,2024-03-03 12:57:00,7930.7,Open Long,0.0,0x592f2b8183e33ee779b50407df859f020312006f05d44f8f31c4cadaef0db1c6,11779919470,False,-0.008808,825000000000000.0,1710000000000.0,2024-03-03,False,0.0,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,APE,2.0756,131.5,272.94,BUY,2024-03-03 12:57:00,8142.9,Open Long,0.0,0x19534fdb42dd78101f5e0407df85a002041500a86a1a811b4123d6a95465a812,11779919470,False,-0.005458,503000000000000.0,1710000000000.0,2024-03-03,False,0.0,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,APE,2.0756,303.1,629.11,BUY,2024-03-03 12:57:00,8274.4,Open Long,0.0,0x686196aadd9b281f9cf10407df85a10201a300928686b530da3c852ece310f81,11779919470,False,-0.012582,899000000000000.0,1710000000000.0,2024-03-03,False,0.0,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,APE,2.0756,299.4,621.43,BUY,2024-03-03 12:57:00,8577.5,Open Long,0.0,0xe38c0b3424d5dee18ca60407df85a3020345008576ecfa59faba34540c630987,11779919470,False,-0.012428,942000000000000.0,1710000000000.0,2024-03-03,False,0.0,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,MEME,0.035106,7286.0,255.78,BUY,2024-03-03 12:57:00,67167.0,Open Long,0.0,0x42cfad103309abb363cf0407df85a50125004ec8550f97732c3d548c74e776af,11780033310,False,-0.005115,228000000000000.0,1710000000000.0,2024-03-03,False,0.0,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,NEAR,3.8979,97.2,378.88,BUY,2024-03-03 12:57:00,0.0,Open Long,0.0,0xb81db4e521128294926c0407df85a502010200afd4ac4715c74f1fd28b60440d,11779924412,False,-0.007577,272000000000000.0,1710000000000.0,2024-03-03,False,0.0,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,SUI,1.4304,6214.9,8889.79,BUY,2024-03-03 12:57:00,0.0,Open Long,0.0,0xb81db4e521128294926c0407df85a502010200afd4ac4715c74f1fd28b60440d,11780032392,False,-0.177795,320000000000000.0,1710000000000.0,2024-03-03,False,0.0,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,APE,2.0756,131.5,272.94,BUY,2024-03-03 12:57:00,8876.9,Open Long,0.0,0x17051efc53a88b4ac2660407df85a502030000a7efe3bf57c208e1b8c77b8d86,11779919470,False,-0.005458,24000000000000.0,1710000000000.0,2024-03-03,False,0.0,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,APE,2.0756,3722.1,7725.59,BUY,2024-03-03 12:57:00,9008.4,Open Long,0.0,0xe4a5cfe696a14f1c0b400407df85a50203b90058cf1ffa5f07c307afd8322aab,11779919470,False,-0.154511,501000000000000.0,1710000000000.0,2024-03-03,False,0.0,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,APE,2.0756,2269.5,4710.57,BUY,2024-03-03 12:57:00,12730.5,Open Long,0.0,0x496a78b15c0f2d659f500407df85a50204c500dcba0a95d495e0fba21172eb5e,11779919470,False,-0.094211,761000000000000.0,1710000000000.0,2024-03-03,False,0.0,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,MEME,0.035106,7453.0,261.65,BUY,2024-03-03 12:57:00,74453.0,Open Long,0.0,0x0152e8842d48d1e66f360407df85a601c000c4e6543d62cf289983eeb17baae5,11780033310,False,-0.005232,682000000000000.0,1710000000000.0,2024-03-03,False,0.0,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,MEME,0.035106,518094.0,18188.21,BUY,2024-03-03 12:57:00,81906.0,Open Long,0.0,0x59c813c4463e1b089e910407df85a801c1009cd9076f0d34b3f03550dc4e4b82,11780033310,False,-0.363764,645000000000000.0,1710000000000.0,2024-03-03,False,0.0,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,kPEPE,0.003796,105857.0,401.83,BUY,2024-03-03 12:59:00,-10500000.0,Close Short,11.538413,0xa3f5c9fdb38549ade95e0407df868802019f00b735948ac82e5569c9090606e0,11780425755,True,0.096439,667000000000000.0,1710000000000.0,2024-03-03,True,11.538413,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,kPEPE,0.003798,278998.0,1059.63,BUY,2024-03-03 12:59:00,-10394143.0,Close Short,29.852786,0xa3f5c9fdb38549ade95e0407df868802019f00b735948ac82e5569c9090606e0,11780425755,True,0.254311,76200000000000.0,1710000000000.0,2024-03-03,True,29.852786,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,kPEPE,0.003798,238319.0,905.14,BUY,2024-03-03 12:59:00,-10115145.0,Close Short,25.500133,0xa3f5c9fdb38549ade95e0407df868802019f00b735948ac82e5569c9090606e0,11780425755,True,0.217231,257000000000000.0,1710000000000.0,2024-03-03,True,25.500133,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,kPEPE,0.003799,4750710.0,18047.95,BUY,2024-03-03 12:59:00,-9876826.0,Close Short,503.57526,0xa3f5c9fdb38549ade95e0407df868802019f00b735948ac82e5569c9090606e0,11780425755,True,4.331506,340000000000000.0,1710000000000.0,2024-03-03,True,503.57526,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,kPEPE,0.003799,5126116.0,19474.11,BUY,2024-03-03 12:59:00,-5126116.0,Close Short,543.368296,0xc8c7cb377838e772aa460407df868f020168002801e6e8ae4bc98b34616a4397,11780425755,False,-0.389482,212000000000000.0,1710000000000.0,2024-03-03,True,543.368296,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,kBONK,0.021428,41040.0,879.41,SELL,2024-03-03 12:59:00,1600000.0,Close Long,30.08232,0x464b96e242f7b755c8d30407df86c702010a0000f2190d71df0af0d107b23f6e,11780493703,False,-0.017588,321000000000000.0,1710000000000.0,2024-03-03,True,30.08232,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,kBONK,0.021428,20520.0,439.7,SELL,2024-03-03 12:59:00,1558960.0,Close Long,15.04116,0x2a1ea2f20c8a8f4231660407df86c70201de009caa79b36609d73892064cc2c0,11780493703,False,-0.008794,1020000000000000.0,1710000000000.0,2024-03-03,True,15.04116,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,kBONK,0.021428,20520.0,439.7,SELL,2024-03-03 12:59:00,1538440.0,Close Long,15.04116,0x068406c5077ac86065880407df86c70202db00a51a11e85512074e017b7f6f92,11780493703,False,-0.008794,590000000000000.0,1710000000000.0,2024-03-03,True,15.04116,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,kBONK,0.021428,20520.0,439.7,SELL,2024-03-03 12:59:00,1517920.0,Close Long,15.04116,0x697b76dad021b8cea4ac0407df86c70202dc0096b46ec3e12570fa628d41b954,11780493703,False,-0.008794,109000000000000.0,1710000000000.0,2024-03-03,True,15.04116,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,kBONK,0.021428,20520.0,439.7,SELL,2024-03-03 12:59:00,1497400.0,Close Long,15.04116,0xe43b9a6317b92bdc8f8d0407df86c80129006e15c2ab42239ace0cd8eacd0346,11780493703,False,-0.008794,472000000000000.0,1710000000000.0,2024-03-03,True,15.04116,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,kBONK,0.021428,20520.0,439.7,SELL,2024-03-03 12:59:00,1476880.0,Close Long,15.04116,0x872f4d5dc4184af5d7660407df86d0020167009d617f1fdf6d89367b258224a4,11780493703,False,-0.008794,786000000000000.0,1710000000000.0,2024-03-03,True,15.04116,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,kBONK,0.021428,61560.0,1319.11,SELL,2024-03-03 12:59:00,1456360.0,Close Long,45.12348,0xfb08389054beada02d020407df86d002023900c72039ff30ce0a96920670a120,11780493703,False,-0.026382,700000000000000.0,1710000000000.0,2024-03-03,True,45.12348,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,kBONK,0.021428,159200.0,3411.34,SELL,2024-03-03 12:59:00,1394800.0,Close Long,116.6936,0x4de3b1452a4297d1e5c20407df86d002023a006481bf9ea0aab02f9d7cffb500,11780493703,False,-0.068226,982000000000000.0,1710000000000.0,2024-03-03,True,116.6936,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,kBONK,0.021428,20520.0,439.7,SELL,2024-03-03 12:59:00,1235600.0,Close Long,15.04116,0x2f5bfac3f90e365679dc0407df86d002023e002739df856a94e1c8f56e3f2760,11780493703,False,-0.008794,231000000000000.0,1710000000000.0,2024-03-03,True,15.04116,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,kBONK,0.021428,20520.0,439.7,SELL,2024-03-03 12:59:00,1215080.0,Close Long,15.04116,0x4052aaf842201e61114c0407df86d002023f00e3b239149f58cf3db1c0096e2a,11780493703,False,-0.008794,346000000000000.0,1710000000000.0,2024-03-03,True,15.04116,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,kBONK,0.021428,20520.0,439.7,SELL,2024-03-03 12:59:00,1194560.0,Close Long,15.04116,0x1b99e104806956b55fb90407df86d0020306001aff2abd95b9b3563c6c0decb5,11780493703,False,-0.008794,443000000000000.0,1710000000000.0,2024-03-03,True,15.04116,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,kBONK,0.021428,30843.0,660.9,SELL,2024-03-03 12:59:00,1174040.0,Close Long,22.607919,0x48579fcb98d4459f77b50407df86d302036a007148f327b78e6214d10f4c9db4,11780493703,False,-0.013218,534000000000000.0,1710000000000.0,2024-03-03,True,22.607919,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,kBONK,0.021428,363608.0,7791.39,SELL,2024-03-03 12:59:00,1143197.0,Close Long,266.524664,0xb2c9ff10f2765e12bc190407df86d40191005cda5addc50c6ef51d6f47826802,11780493703,False,-0.155827,773000000000000.0,1710000000000.0,2024-03-03,True,266.524664,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,kBONK,0.021428,363608.0,7791.39,SELL,2024-03-03 12:59:00,779589.0,Close Long,266.524664,0x6ad3ec278727d3e855590407df86d4019200f41b242cb4c06ef4d60af7105b02,11780493703,False,-0.155827,581000000000000.0,1710000000000.0,2024-03-03,True,266.524664,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,kBONK,0.021428,415981.0,8913.64,SELL,2024-03-03 12:59:00,415981.0,Close Long,304.914073,0x1f1085a79892986b66ab0407df86d50204540097527a1955a490c5c727067aac,11780493703,False,-0.178272,286000000000000.0,1710000000000.0,2024-03-03,True,304.914073,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,APE,2.152,1018.4,2191.6,SELL,2024-03-03 12:59:00,15000.0,Close Long,77.80576,0x4f2a8fc19d6bd28762d30407df870202022300839d075212311db6914a496a49,11780558964,False,-0.043831,914000000000000.0,1710000000000.0,2024-03-03,True,77.80576,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,APE,2.152,1018.4,2191.6,SELL,2024-03-03 12:59:00,13981.6,Close Long,77.80576,0xae56ed74847f3a6c63410407df870202022c002f53042cda33f823d28662d01d,11780558964,False,-0.043831,330000000000000.0,1710000000000.0,2024-03-03,True,77.80576,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,APE,2.152,2529.9,5444.34,SELL,2024-03-03 12:59:00,12963.2,Close Long,193.28436,0x6ae0595036c5edc4624f0407df870c02017d0032c138a861ab1cda34571103cd,11780558964,False,-0.108886,1030000000000000.0,1710000000000.0,2024-03-03,True,193.28436,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,APE,2.152,2510.3,5402.17,SELL,2024-03-03 12:59:00,10433.3,Close Long,191.78692,0x1de802ec7a6644e22b730407df870c0202cc003bc2d07d6d6e485650bd4ce27a,11780558964,False,-0.108043,164000000000000.0,1710000000000.0,2024-03-03,True,191.78692,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,APE,2.152,232.8,500.99,SELL,2024-03-03 12:59:00,7923.0,Close Long,17.78592,0xf327537c5523911864220407df870d02027900ae95bcf7281084085d7373830f,11780558964,False,-0.010019,827000000000000.0,1710000000000.0,2024-03-03,True,17.78592,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,APE,2.152,3325.3,7156.05,SELL,2024-03-03 12:59:00,7690.2,Close Long,254.05292,0x9264be6f4581f5cb7e310407df870f0201e300ec9b1b7f30c745c30c62c022c6,11780558964,False,-0.14312,89200000000000.0,1710000000000.0,2024-03-03,True,254.05292,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,APE,2.152,3325.3,7156.05,SELL,2024-03-03 12:59:00,4364.9,Close Long,254.05292,0xd6494e28559448df26200407df870f0202c9004688b9f2ba44eb975cb4adf10f,11780558964,False,-0.14312,992000000000000.0,1710000000000.0,2024-03-03,True,254.05292,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,APE,2.152,833.6,1793.91,SELL,2024-03-03 12:59:00,1039.6,Close Long,63.68704,0x2f152477aad4de55526b0407df87160157005056c2d70b3d96939500e634151a,11780558964,False,-0.035878,519000000000000.0,1710000000000.0,2024-03-03,True,63.68704,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,APE,2.152,206.0,443.31,SELL,2024-03-03 12:59:00,206.0,Close Long,15.7384,0x910b36ebba8e3bf8236e0407df871801ad00dfc37a90b2cebc3686c73226e337,11780558964,False,-0.008866,892000000000000.0,1710000000000.0,2024-03-03,True,15.7384,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,XAI,1.2957,252.8,327.55,SELL,2024-03-03 13:00:00,800.4,Close Long,7.76096,0x02168cd97b53d2bb4b210407df8788020226002956c2e916d4fffbdf3ebb9073,11780645328,False,-0.006551,252000000000000.0,1710000000000.0,2024-03-03,True,7.76096,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,XAI,1.2957,385.9,500.01,SELL,2024-03-03 13:00:00,547.6,Close Long,11.84713,0xb0862a517cf6fa93739d0407df87a60201c600a39fe2d5178bcb64fdd7ba4543,11780645328,False,-0.01,896000000000000.0,1710000000000.0,2024-03-03,True,11.84713,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,XAI,1.2957,161.7,209.51,SELL,2024-03-03 13:00:00,161.7,Close Long,4.965807,0xea519e0b5234ecebe4f50407df87b601370010e96bc8fbe078ed06a532780550,11780645328,False,-0.00419,721000000000000.0,1710000000000.0,2024-03-03,True,4.965807,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,SUI,1.5378,325.1,499.94,SELL,2024-03-03 13:01:00,6214.9,Close Long,34.91574,0xf0e4ad10e7a1f0dd488d0407df884a02027100247a1143c0c2e72add7b750d5f,11780871209,False,-0.009998,966000000000000.0,1710000000000.0,2024-03-03,True,34.91574,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,SUI,1.5378,5366.0,8251.83,SELL,2024-03-03 13:01:00,5889.8,Close Long,576.3084,0xd80f1d13f391c2f2e0740407df884a0202720091eaa756cd28dc229138cf5ece,11780871209,False,-0.165036,349000000000000.0,1710000000000.0,2024-03-03,True,576.3084,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,SUI,1.5378,523.8,805.5,SELL,2024-03-03 13:01:00,523.8,Close Long,56.25612,0x24bc033f76f950174a300407df884a0202730055f6ae551536330b7e033b60a1,11780871209,False,-0.016109,459000000000000.0,1710000000000.0,2024-03-03,True,56.25612,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,MEME,0.038461,154318.0,5935.22,SELL,2024-03-03 13:01:00,600000.0,Close Long,517.73689,0x9671ac407aede6cfbefa0407df885902025f004e989c1e782cb18e4421385a6f,11780836017,False,-0.118704,884000000000000.0,1710000000000.0,2024-03-03,True,517.73689,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,MEME,0.038461,11920.0,458.46,SELL,2024-03-03 13:01:00,445682.0,Close Long,39.9916,0xf8f1f0db473cf7ef13050407df885f01120066c492c416bf83bcb59622af3315,11780836017,False,-0.009169,554000000000000.0,1710000000000.0,2024-03-03,True,39.9916,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,MEME,0.038461,11920.0,458.46,SELL,2024-03-03 13:01:00,433762.0,Close Long,39.9916,0xd75c981b2bd823d435490407df885f0135003b7ba64ae42efcb4edc28ef27375,11780836017,False,-0.009169,894000000000000.0,1710000000000.0,2024-03-03,True,39.9916,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,MEME,0.038461,59600.0,2292.28,SELL,2024-03-03 13:01:00,421842.0,Close Long,199.958,0xd2748d69215539b23c4b0407df885f013600334aba9f8c1062235a2f0235dcd4,11780836017,False,-0.045845,504000000000000.0,1710000000000.0,2024-03-03,True,199.958,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,MEME,0.038461,11920.0,458.46,SELL,2024-03-03 13:01:00,362242.0,Close Long,39.9916,0xb96375bea65a5de9d8b50407df885f0137002851cd585753dc8c5fdc96ea1991,11780836017,False,-0.009169,353000000000000.0,1710000000000.0,2024-03-03,True,39.9916,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,MEME,0.038461,86271.0,3318.07,SELL,2024-03-03 13:01:00,350322.0,Close Long,289.439205,0x03beb3cdc6978a443b180407df885f01c3003c816419f3493d40768e29f19b49,11780836017,False,-0.066361,323000000000000.0,1710000000000.0,2024-03-03,True,289.439205,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,MEME,0.038461,157026.0,6039.38,SELL,2024-03-03 13:01:00,264051.0,Close Long,526.82223,0x65450bb2a878461f51fc0407df885f0201a7006f10d31aeef29df47fa24cace1,11780836017,False,-0.120787,334000000000000.0,1710000000000.0,2024-03-03,True,526.82223,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,MEME,0.038461,107025.0,4116.29,SELL,2024-03-03 13:01:00,107025.0,Close Long,359.068875,0x0c7c9a4a5984d2c42f0a0407df885f0201a800f216e4130d6e307c409b1c9dfe,11780836017,False,-0.082325,147000000000000.0,1710000000000.0,2024-03-03,True,359.068875,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,NEAR,4.0273,97.2,391.45,SELL,2024-03-03 13:03:00,97.2,Close Long,12.57768,0xf6590c8762c2d24e64bd0407df891d02015a009b57e519ec8c2d6a953c7b7dc4,11781101959,False,-0.007829,485000000000000.0,1710000000000.0,2024-03-03,True,12.57768,83,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,BTC,62865.0,0.00019,11.94,BUY,2024-04-03 03:14:00,0.0,Open Long,0.0,0x6a22974b1f285add40d90407e1b42e0201070088c1af610bde8bd2134bc999fe,11866388443,True,0.002866,428000000000000.0,1710000000000.0,2024-04-03,False,0.0,71,Greed
